,Date,AAPL,AMZN,GOOG,GOOGL,MSFT
51,2017-08-16 00:00:00,40.23749923706055,978.1799926757812,926.9600219726562,944.27001953125,73.6500015258789
52,2017-08-17 00:00:00,39.46500015258789,960.5700073242188,910.97998046875,927.6599731445312,72.4000015258789
53,2017-08-18 00:00:00,39.375,958.469970703125,910.6699829101562,926.1799926757812,72.48999786376953
54,2017-08-21 00:00:00,39.3025016784668,953.2899780273438,906.6599731445312,920.8699951171875,72.1500015258789
55,2017-08-22 00:00:00,39.94499969482422,966.9000244140625,924.6900024414062,940.4000244140625,73.16000366210938
56,2017-08-23 00:00:00,39.994998931884766,958.0,927.0,942.5800170898438,72.72000122070312
57,2017-08-24 00:00:00,39.817501068115234,952.4500122070312,921.280029296875,936.8900146484375,72.69000244140625
58,2017-08-25 00:00:00,39.96500015258789,945.260009765625,915.8900146484375,930.5,72.81999969482422
59,2017-08-28 00:00:00,40.36750030517578,946.02001953125,913.8099975585938,928.1300048828125,72.83000183105469
60,2017-08-29 00:00:00,40.727500915527344,954.0599975585938,921.2899780273438,935.75,73.05000305175781
61,2017-08-30 00:00:00,40.837501525878906,967.5900268554688,929.5700073242188,943.6300048828125,74.01000213623047
62,2017-08-31 00:00:00,41.0,980.5999755859375,939.3300170898438,955.239990234375,74.7699966430664
63,2017-09-01 00:00:00,41.01250076293945,978.25,937.3400268554688,951.989990234375,73.94000244140625
64,2017-09-05 00:00:00,40.52000045776367,965.27001953125,928.4500122070312,941.47998046875,73.61000061035156
65,2017-09-06 00:00:00,40.477500915527344,967.7999877929688,927.8099975585938,942.02001953125,73.4000015258789
66,2017-09-07 00:00:00,40.314998626708984,979.469970703125,935.9500122070312,949.8900146484375,74.33999633789062
67,2017-09-08 00:00:00,39.657501220703125,965.9000244140625,926.5,941.4099731445312,73.9800033569336
68,2017-09-11 00:00:00,40.375,977.9600219726562,929.0800170898438,943.2899780273438,74.76000213623047
69,2017-09-12 00:00:00,40.21500015258789,982.5800170898438,932.0700073242188,946.6500244140625,74.68000030517578
70,2017-09-13 00:00:00,39.912498474121094,999.5999755859375,935.0900268554688,950.4400024414062,75.20999908447266
71,2017-09-14 00:00:00,39.56999969482422,992.2100219726562,925.1099853515625,940.1300048828125,74.7699966430664
72,2017-09-15 00:00:00,39.970001220703125,986.7899780273438,920.2899780273438,935.2899780273438,75.30999755859375
73,2017-09-18 00:00:00,39.66749954223633,974.1900024414062,915.0,929.75,75.16000366210938
74,2017-09-19 00:00:00,39.682498931884766,969.8599853515625,921.8099975585938,936.8599853515625,75.44000244140625
75,2017-09-20 00:00:00,39.01750183105469,973.2100219726562,931.5800170898438,947.5399780273438,74.94000244140625
76,2017-09-21 00:00:00,38.34749984741211,964.6500244140625,932.4500122070312,947.5499877929688,74.20999908447266
77,2017-09-22 00:00:00,37.97249984741211,955.0999755859375,928.530029296875,943.260009765625,74.41000366210938
78,2017-09-25 00:00:00,37.63750076293945,939.7899780273438,920.969970703125,934.280029296875,73.26000213623047
79,2017-09-26 00:00:00,38.28499984741211,938.5999755859375,924.8599853515625,937.4299926757812,73.26000213623047
80,2017-09-27 00:00:00,38.557498931884766,950.8699951171875,944.489990234375,959.9000244140625,73.8499984741211
81,2017-09-28 00:00:00,38.31999969482422,956.4000244140625,949.5,964.8099975585938,73.87000274658203
82,2017-09-29 00:00:00,38.529998779296875,961.3499755859375,959.1099853515625,973.719970703125,74.48999786376953
83,2017-10-02 00:00:00,38.45249938964844,959.1900024414062,953.27001953125,967.469970703125,74.61000061035156
84,2017-10-03 00:00:00,38.619998931884766,957.0999755859375,957.7899780273438,972.0800170898438,74.26000213623047
85,2017-10-04 00:00:00,38.369998931884766,965.4500122070312,951.6799926757812,966.780029296875,74.69000244140625
86,2017-10-05 00:00:00,38.84749984741211,980.8499755859375,969.9600219726562,985.1900024414062,75.97000122070312
87,2017-10-06 00:00:00,38.82500076293945,989.5800170898438,978.8900146484375,993.6400146484375,76.0
88,2017-10-09 00:00:00,38.959999084472656,990.989990234375,977.0,992.3099975585938,76.29000091552734
89,2017-10-10 00:00:00,38.974998474121094,987.2000122070312,972.5999755859375,987.7999877929688,76.29000091552734
90,2017-10-11 00:00:00,39.13750076293945,995.0,989.25,1005.6500244140625,76.41999816894531
91,2017-10-12 00:00:00,39.0,1000.9299926757812,987.8300170898438,1005.6500244140625,77.12000274658203
92,2017-10-13 00:00:00,39.247501373291016,1002.9400024414062,989.6799926757812,1007.8699951171875,77.48999786376953
93,2017-10-16 00:00:00,39.970001220703125,1006.3400268554688,992.0,1009.3499755859375,77.6500015258789
94,2017-10-17 00:00:00,40.11750030517578,1009.1300048828125,992.1799926757812,1011.0,77.58999633789062
95,2017-10-18 00:00:00,39.939998626708984,997.0,992.8099975585938,1012.739990234375,77.61000061035156
96,2017-10-19 00:00:00,38.994998931884766,986.6099853515625,984.4500122070312,1001.8400268554688,77.91000366210938
97,2017-10-20 00:00:00,39.0625,982.9099731445312,988.2000122070312,1005.0700073242188,78.80999755859375
98,2017-10-23 00:00:00,39.04249954223633,966.2999877929688,968.4500122070312,985.5399780273438,78.83000183105469
99,2017-10-24 00:00:00,39.275001525878906,975.9000244140625,970.5399780273438,988.489990234375,78.86000061035156
100,2017-10-25 00:00:00,39.102500915527344,972.9099731445312,973.3300170898438,991.4600219726562,78.62999725341797
101,2017-10-26 00:00:00,39.352500915527344,972.4299926757812,972.5599975585938,991.4199829101562,78.76000213623047
102,2017-10-27 00:00:00,40.76250076293945,1100.949951171875,1019.27001953125,1033.6700439453125,83.80999755859375
103,2017-10-30 00:00:00,41.68000030517578,1110.8499755859375,1017.1099853515625,1033.1300048828125,83.88999938964844
104,2017-10-31 00:00:00,42.2599983215332,1105.280029296875,1016.6400146484375,1033.0400390625,83.18000030517578
105,2017-11-01 00:00:00,41.72249984741211,1103.6800537109375,1025.5,1042.5999755859375,83.18000030517578
106,2017-11-02 00:00:00,42.02750015258789,1094.219970703125,1025.5799560546875,1042.969970703125,84.05000305175781
107,2017-11-03 00:00:00,43.125,1111.5999755859375,1032.47998046875,1049.989990234375,84.13999938964844
108,2017-11-06 00:00:00,43.5625,1120.6600341796875,1025.9000244140625,1042.6800537109375,84.47000122070312
109,2017-11-07 00:00:00,43.70249938964844,1123.1700439453125,1033.3299560546875,1052.3900146484375,84.2699966430664
110,2017-11-08 00:00:00,44.060001373291016,1132.8800048828125,1039.8499755859375,1058.2900390625,84.55999755859375
111,2017-11-09 00:00:00,43.970001220703125,1129.1300048828125,1031.260009765625,1047.719970703125,84.08999633789062
112,2017-11-10 00:00:00,43.66749954223633,1125.3499755859375,1028.0699462890625,1044.1500244140625,83.87000274658203
113,2017-11-13 00:00:00,43.49250030517578,1129.1700439453125,1025.75,1041.199951171875,83.93000030517578
114,2017-11-14 00:00:00,42.834999084472656,1136.8399658203125,1026.0,1041.6400146484375,84.05000305175781
115,2017-11-15 00:00:00,42.27000045776367,1126.68994140625,1020.9099731445312,1036.4100341796875,82.9800033569336
116,2017-11-16 00:00:00,42.775001525878906,1137.2900390625,1032.5,1048.469970703125,83.19999694824219
117,2017-11-17 00:00:00,42.537498474121094,1129.8800048828125,1019.0900268554688,1035.8900146484375,82.4000015258789
118,2017-11-20 00:00:00,42.494998931884766,1126.31005859375,1018.3800048828125,1034.6600341796875,82.52999877929688
119,2017-11-21 00:00:00,43.28499984741211,1139.489990234375,1034.489990234375,1050.300048828125,83.72000122070312
120,2017-11-22 00:00:00,43.7400016784668,1156.1600341796875,1035.9599609375,1051.9200439453125,83.11000061035156
121,2017-11-24 00:00:00,43.74250030517578,1186.0,1040.6099853515625,1056.52001953125,83.26000213623047
122,2017-11-27 00:00:00,43.522499084472656,1195.8299560546875,1054.2099609375,1072.010009765625,83.87000274658203
123,2017-11-28 00:00:00,43.26750183105469,1193.5999755859375,1047.4100341796875,1063.2900390625,84.87999725341797
124,2017-11-29 00:00:00,42.369998931884766,1161.27001953125,1021.6599731445312,1037.3800048828125,83.33999633789062
125,2017-11-30 00:00:00,42.962501525878906,1176.75,1021.4099731445312,1036.1700439453125,84.16999816894531
126,2017-12-01 00:00:00,42.76250076293945,1162.3499755859375,1010.1699829101562,1025.0699462890625,84.26000213623047
127,2017-12-04 00:00:00,42.45000076293945,1133.949951171875,998.6799926757812,1011.8699951171875,81.08000183105469
128,2017-12-05 00:00:00,42.40999984741211,1141.5699462890625,1005.1500244140625,1019.5999755859375,81.58999633789062
129,2017-12-06 00:00:00,42.252498626708984,1152.3499755859375,1018.3800048828125,1032.719970703125,82.77999877929688
130,2017-12-07 00:00:00,42.33000183105469,1159.7900390625,1030.9300537109375,1044.5699462890625,82.48999786376953
131,2017-12-08 00:00:00,42.342498779296875,1162.0,1037.050048828125,1049.3800048828125,84.16000366210938
132,2017-12-11 00:00:00,43.16749954223633,1168.9200439453125,1041.0999755859375,1051.969970703125,85.2300033569336
133,2017-12-12 00:00:00,42.92499923706055,1165.0799560546875,1040.47998046875,1048.77001953125,85.58000183105469
134,2017-12-13 00:00:00,43.067501068115234,1164.1300048828125,1040.6099853515625,1051.3900146484375,85.3499984741211
135,2017-12-14 00:00:00,43.05500030517578,1174.260009765625,1049.1500244140625,1057.469970703125,84.69000244140625
136,2017-12-15 00:00:00,43.49250030517578,1179.1400146484375,1064.18994140625,1072.0,86.8499984741211
137,2017-12-18 00:00:00,44.10499954223633,1190.5799560546875,1077.1400146484375,1085.0899658203125,86.37999725341797
138,2017-12-19 00:00:00,43.6349983215332,1187.3800048828125,1070.6800537109375,1079.780029296875,85.83000183105469
139,2017-12-20 00:00:00,43.587501525878906,1177.6199951171875,1064.949951171875,1073.56005859375,85.5199966430664
140,2017-12-21 00:00:00,43.752498626708984,1174.760009765625,1063.6300048828125,1070.8499755859375,85.5
141,2017-12-22 00:00:00,43.752498626708984,1168.3599853515625,1060.1199951171875,1068.8599853515625,85.51000213623047
142,2017-12-26 00:00:00,42.64250183105469,1176.760009765625,1056.739990234375,1065.8499755859375,85.4000015258789
143,2017-12-27 00:00:00,42.650001525878906,1182.260009765625,1049.3699951171875,1060.199951171875,85.70999908447266
144,2017-12-28 00:00:00,42.77000045776367,1186.0999755859375,1048.1400146484375,1055.949951171875,85.72000122070312
145,2017-12-29 00:00:00,42.307498931884766,1169.469970703125,1046.4000244140625,1053.4000244140625,85.54000091552734
146,2018-01-02 00:00:00,43.064998626708984,1189.010009765625,1065.0,1073.2099609375,85.94999694824219
147,2018-01-03 00:00:00,43.057498931884766,1204.199951171875,1082.47998046875,1091.52001953125,86.3499984741211
148,2018-01-04 00:00:00,43.25749969482422,1209.5899658203125,1086.4000244140625,1095.760009765625,87.11000061035156
149,2018-01-05 00:00:00,43.75,1229.1400146484375,1102.22998046875,1110.2900390625,88.19000244140625
150,2018-01-08 00:00:00,43.587501525878906,1246.8699951171875,1106.93994140625,1114.2099609375,88.27999877929688
151,2018-01-09 00:00:00,43.58250045776367,1252.699951171875,1106.260009765625,1112.7900390625,88.22000122070312
152,2018-01-10 00:00:00,43.5724983215332,1254.3299560546875,1102.6099853515625,1110.1400146484375,87.81999969482422
153,2018-01-11 00:00:00,43.81999969482422,1276.6800537109375,1105.52001953125,1112.050048828125,88.08000183105469
154,2018-01-12 00:00:00,44.272499084472656,1305.199951171875,1122.260009765625,1130.6500244140625,89.5999984741211
155,2018-01-16 00:00:00,44.04750061035156,1304.8599853515625,1121.760009765625,1130.699951171875,88.3499984741211
156,2018-01-17 00:00:00,44.775001525878906,1295.0,1131.97998046875,1139.0999755859375,90.13999938964844
157,2018-01-18 00:00:00,44.814998626708984,1293.3199462890625,1129.7900390625,1135.969970703125,90.0999984741211
158,2018-01-19 00:00:00,44.6150016784668,1294.5799560546875,1137.510009765625,1143.5,90.0
159,2018-01-22 00:00:00,44.25,1327.31005859375,1155.81005859375,1164.1600341796875,91.61000061035156
160,2018-01-23 00:00:00,44.2599983215332,1362.5400390625,1169.969970703125,1176.1700439453125,91.9000015258789
161,2018-01-24 00:00:00,43.55500030517578,1357.510009765625,1164.239990234375,1171.2900390625,91.81999969482422
162,2018-01-25 00:00:00,42.77750015258789,1377.949951171875,1170.3699951171875,1182.1400146484375,92.33000183105469
163,2018-01-26 00:00:00,42.877498626708984,1402.050048828125,1175.8399658203125,1187.56005859375,94.05999755859375
164,2018-01-29 00:00:00,41.9900016784668,1417.6800537109375,1175.5799560546875,1186.47998046875,93.91999816894531
165,2018-01-30 00:00:00,41.74250030517578,1437.8199462890625,1163.68994140625,1177.3699951171875,92.73999786376953
166,2018-01-31 00:00:00,41.85749816894531,1450.8900146484375,1169.93994140625,1182.219970703125,95.01000213623047
167,2018-02-01 00:00:00,41.94499969482422,1390.0,1167.699951171875,1181.5899658203125,94.26000213623047
168,2018-02-02 00:00:00,40.125,1429.949951171875,1111.9000244140625,1119.199951171875,91.77999877929688
169,2018-02-05 00:00:00,39.122501373291016,1390.0,1055.800048828125,1062.3900146484375,88.0
170,2018-02-06 00:00:00,40.75749969482422,1442.8399658203125,1080.5999755859375,1084.4300537109375,91.33000183105469
171,2018-02-07 00:00:00,39.8849983215332,1416.780029296875,1048.5799560546875,1055.4100341796875,89.61000061035156
172,2018-02-08 00:00:00,38.787498474121094,1350.5,1001.52001953125,1007.7100219726562,85.01000213623047
173,2018-02-09 00:00:00,39.102500915527344,1339.5999755859375,1037.780029296875,1046.27001953125,88.18000030517578
174,2018-02-12 00:00:00,40.6775016784668,1386.22998046875,1051.93994140625,1054.56005859375,89.12999725341797
175,2018-02-13 00:00:00,41.084999084472656,1414.510009765625,1052.0999755859375,1054.1400146484375,89.83000183105469
176,2018-02-14 00:00:00,41.842498779296875,1451.050048828125,1069.699951171875,1072.699951171875,90.80999755859375
177,2018-02-15 00:00:00,43.247501373291016,1461.760009765625,1089.52001953125,1091.3599853515625,92.66000366210938
178,2018-02-16 00:00:00,43.10749816894531,1448.68994140625,1094.800048828125,1095.5,92.0
179,2018-02-20 00:00:00,42.962501525878906,1468.3499755859375,1102.4599609375,1103.5899658203125,92.72000122070312
180,2018-02-21 00:00:00,42.76750183105469,1482.9200439453125,1111.3399658203125,1113.75,91.48999786376953
181,2018-02-22 00:00:00,43.125,1485.3399658203125,1106.6300048828125,1109.9000244140625,91.7300033569336
182,2018-02-23 00:00:00,43.875,1500.0,1126.7900390625,1128.0899658203125,94.05999755859375
183,2018-02-26 00:00:00,44.74250030517578,1521.949951171875,1143.75,1143.699951171875,95.41999816894531
184,2018-02-27 00:00:00,44.59749984741211,1511.97998046875,1118.2900390625,1117.510009765625,94.19999694824219
185,2018-02-28 00:00:00,44.529998779296875,1512.449951171875,1104.72998046875,1103.9200439453125,93.7699966430664
186,2018-03-01 00:00:00,43.75,1493.449951171875,1069.52001953125,1071.4100341796875,92.8499984741211
187,2018-03-02 00:00:00,44.0525016784668,1500.25,1078.9200439453125,1084.1400146484375,93.05000305175781
188,2018-03-05 00:00:00,44.20500183105469,1523.6099853515625,1090.9300537109375,1094.760009765625,93.63999938964844
189,2018-03-06 00:00:00,44.16749954223633,1537.6400146484375,1095.06005859375,1100.9000244140625,93.31999969482422
190,2018-03-07 00:00:00,43.75749969482422,1545.0,1109.6400146484375,1115.0400390625,93.86000061035156
191,2018-03-08 00:00:00,44.23500061035156,1551.8599853515625,1126.0,1129.3800048828125,94.43000030517578
192,2018-03-09 00:00:00,44.994998931884766,1578.8900146484375,1160.0400390625,1160.8399658203125,96.54000091552734
193,2018-03-12 00:00:00,45.43000030517578,1598.3900146484375,1164.5,1165.9300537109375,96.7699966430664
194,2018-03-13 00:00:00,44.99250030517578,1588.1800537109375,1138.1700439453125,1139.9100341796875,94.41000366210938
195,2018-03-14 00:00:00,44.61000061035156,1591.0,1149.489990234375,1148.8900146484375,93.8499984741211
196,2018-03-15 00:00:00,44.662498474121094,1582.3199462890625,1149.5799560546875,1150.6099853515625,94.18000030517578
197,2018-03-16 00:00:00,44.505001068115234,1571.6800537109375,1135.72998046875,1134.4200439453125,94.5999984741211
198,2018-03-19 00:00:00,43.82500076293945,1544.9300537109375,1099.8199462890625,1100.0699462890625,92.88999938964844
199,2018-03-20 00:00:00,43.810001373291016,1586.510009765625,1097.7099609375,1095.800048828125,93.12999725341797
200,2018-03-21 00:00:00,42.817501068115234,1581.8599853515625,1090.8800048828125,1094.0,92.4800033569336
201,2018-03-22 00:00:00,42.212501525878906,1544.9200439453125,1049.0799560546875,1053.1500244140625,89.79000091552734
202,2018-03-23 00:00:00,41.23500061035156,1495.56005859375,1021.5700073242188,1026.550048828125,87.18000030517578
203,2018-03-26 00:00:00,43.192501068115234,1555.8599853515625,1053.2099609375,1054.0899658203125,93.77999877929688
204,2018-03-27 00:00:00,42.084999084472656,1497.050048828125,1005.0999755859375,1006.9400024414062,89.47000122070312
205,2018-03-28 00:00:00,41.619998931884766,1431.4200439453125,1004.5599975585938,1005.1799926757812,89.38999938964844
206,2018-03-29 00:00:00,41.94499969482422,1447.3399658203125,1031.7900390625,1037.1400146484375,91.2699966430664
207,2018-04-02 00:00:00,41.66999816894531,1371.989990234375,1006.469970703125,1012.6300048828125,88.5199966430664
208,2018-04-03 00:00:00,42.09749984741211,1392.050048828125,1013.4099731445312,1018.6799926757812,89.70999908447266
209,2018-04-04 00:00:00,42.90250015258789,1410.5699462890625,1025.1400146484375,1029.7099609375,92.33000183105469
210,2018-04-05 00:00:00,43.20000076293945,1451.75,1027.81005859375,1032.6400146484375,92.37999725341797
211,2018-04-06 00:00:00,42.095001220703125,1405.22998046875,1007.0399780273438,1009.9500122070312,90.2300033569336
212,2018-04-09 00:00:00,42.51250076293945,1406.0799560546875,1015.4500122070312,1020.0900268554688,90.7699966430664
213,2018-04-10 00:00:00,43.3125,1436.219970703125,1031.6400146484375,1036.5,92.87999725341797
214,2018-04-11 00:00:00,43.11000061035156,1427.050048828125,1019.969970703125,1025.06005859375,91.86000061035156
215,2018-04-12 00:00:00,43.53499984741211,1448.5,1032.510009765625,1037.2900390625,93.58000183105469
216,2018-04-13 00:00:00,43.682498931884766,1430.7900390625,1029.27001953125,1036.0400390625,93.08000183105469
217,2018-04-16 00:00:00,43.95500183105469,1441.5,1037.97998046875,1046.0999755859375,94.16999816894531
218,2018-04-17 00:00:00,44.560001373291016,1503.8299560546875,1074.1600341796875,1079.3599853515625,96.06999969482422
219,2018-04-18 00:00:00,44.459999084472656,1527.8399658203125,1072.0799560546875,1075.3900146484375,96.44000244140625
220,2018-04-19 00:00:00,43.20000076293945,1556.9100341796875,1087.699951171875,1089.449951171875,96.11000061035156
221,2018-04-20 00:00:00,41.43000030517578,1527.489990234375,1072.9599609375,1077.3199462890625,95.0
222,2018-04-23 00:00:00,41.310001373291016,1517.8599853515625,1067.449951171875,1073.81005859375,95.3499984741211
223,2018-04-24 00:00:00,40.73500061035156,1460.0899658203125,1019.97998046875,1022.6400146484375,93.12000274658203
224,2018-04-25 00:00:00,40.912498474121094,1460.1700439453125,1021.1799926757812,1022.989990234375,92.30999755859375
225,2018-04-26 00:00:00,41.05500030517578,1517.9599609375,1040.0400390625,1043.31005859375,94.26000213623047
226,2018-04-27 00:00:00,40.58000183105469,1572.6199951171875,1030.050048828125,1031.449951171875,95.81999969482422
227,2018-04-30 00:00:00,41.314998626708984,1566.1300048828125,1017.3300170898438,1018.5800170898438,93.5199966430664
228,2018-05-01 00:00:00,42.275001525878906,1582.260009765625,1037.31005859375,1040.75,95.0
229,2018-05-02 00:00:00,44.14250183105469,1569.6800537109375,1024.3800048828125,1026.050048828125,93.51000213623047
230,2018-05-03 00:00:00,44.22249984741211,1572.0799560546875,1023.719970703125,1026.300048828125,94.06999969482422
231,2018-05-04 00:00:00,45.95750045776367,1580.949951171875,1048.2099609375,1051.0,95.16000366210938
232,2018-05-07 00:00:00,46.290000915527344,1600.1400146484375,1054.7900390625,1059.4599609375,96.22000122070312
233,2018-05-08 00:00:00,46.51250076293945,1592.3900146484375,1053.9100341796875,1058.5899658203125,95.80999755859375
234,2018-05-09 00:00:00,46.84000015258789,1608.0,1082.760009765625,1088.949951171875,96.94000244140625
235,2018-05-10 00:00:00,47.5099983215332,1609.0799560546875,1097.5699462890625,1105.469970703125,97.91000366210938
236,2018-05-11 00:00:00,47.147499084472656,1602.9100341796875,1098.260009765625,1103.3800048828125,97.69999694824219
237,2018-05-14 00:00:00,47.037498474121094,1601.5400390625,1100.199951171875,1106.5999755859375,98.02999877929688
238,2018-05-15 00:00:00,46.61000061035156,1576.1199951171875,1079.22998046875,1084.8699951171875,97.31999969482422
239,2018-05-16 00:00:00,47.04499816894531,1587.280029296875,1081.77001953125,1084.0899658203125,97.1500015258789
240,2018-05-17 00:00:00,46.747501373291016,1581.760009765625,1078.5899658203125,1081.260009765625,96.18000030517578
241,2018-05-18 00:00:00,46.57749938964844,1574.3699951171875,1066.3599853515625,1069.6400146484375,96.36000061035156
242,2018-05-21 00:00:00,46.907501220703125,1585.4599609375,1079.5799560546875,1084.010009765625,97.5999984741211
243,2018-05-22 00:00:00,46.790000915527344,1581.4000244140625,1069.72998046875,1075.31005859375,97.5
244,2018-05-23 00:00:00,47.09000015258789,1601.8599853515625,1079.68994140625,1085.9599609375,98.66000366210938
245,2018-05-24 00:00:00,47.037498474121094,1603.0699462890625,1079.239990234375,1085.449951171875,98.30999755859375
246,2018-05-25 00:00:00,47.14500045776367,1610.1500244140625,1075.6600341796875,1084.0799560546875,98.36000061035156
247,2018-05-29 00:00:00,46.974998474121094,1612.8699951171875,1060.3199462890625,1068.0699462890625,98.01000213623047
248,2018-05-30 00:00:00,46.875,1624.8900146484375,1067.800048828125,1077.469970703125,98.94999694824219
249,2018-05-31 00:00:00,46.717498779296875,1629.6199951171875,1084.989990234375,1100.0,98.83999633789062
250,2018-06-01 00:00:00,47.560001373291016,1641.5400390625,1119.5,1135.0,100.79000091552734
251,2018-06-04 00:00:00,47.95750045776367,1665.27001953125,1139.2900390625,1153.0400390625,101.66999816894531
252,2018-06-05 00:00:00,48.32749938964844,1696.3499755859375,1139.6600341796875,1151.02001953125,102.19000244140625
253,2018-06-06 00:00:00,48.494998931884766,1695.75,1136.8800048828125,1146.949951171875,102.48999786376953
254,2018-06-07 00:00:00,48.3650016784668,1689.300048828125,1123.8599853515625,1134.4200439453125,100.87999725341797
